##
#  cooling data, log Lamnda, ergs/cm^3/s, = L/n^2,  where n is the total number of particles.  
#
# Format 3
#
# Cooling file formats:
# Format = 0 -> 2 columns: basic total cooling
# 		log(t)  log(total)
# Format = 1 -> 5 columns: cooling components
# 		log(t)  log(total)  log(atomic) log(H2) log(CO)
# Format = 2 -> 7 columns:  cooling components + mu and gamma
# 		log(t)  log(total)  log(atomic) log(H2) log(CO) mu  gamma
# Format = 3 -> 10 columns: 2 plus H ionisation fractions
# 		log(t)  log(total)  log(atomic) log(H2) log(CO) mu  gamma fH2 fHI fHII
# Format = 4 -> 4 columns: total and derivatives  must be computed from components and local composition
#           for use when ion fractions are computed (NEQIONISATION),
#           mu and gamma computed too, and each component needs to be multiplied by the 
#           appropriate species fractions to get the correct cooling.  
#  		ie atomic x (fHI+fHII)^2
#  		ie molecular components x (fH2 * abundance wrt H2 )^2 
#           total = atomic*(fH1+fHII)^2 + H2*fH2^2 + CO*fH2^2
# 		log(t)  log(atomic) log(H2) log(CO)
# Format = 5 -> 13 columns: 3 plus xray cooling fractions
# 		log(t)  log(total)  log(atomic) log(H2) log(CO) mu  gamma fH2 fHI fHII fxr fsxr fhxr
#
#######
#   Abundances relative to solar ref.
#
#   for He use:			 He/H = 0.0737+0.024*Z/Z_sol
#
#   For Secondary elements  use                  
#	log{N/H}=log[1.1e-5*Z/Z_sol +4.9e-5*(Z/Z_sol)^2]  (Groves et al. ApJ, 2004)
#	log{C/H}=log[6.0e-5*Z/Z_sol +2.0e-4*(z/Z_sol)^2]  (Garnett et al. 1999, ApJ, 513, 168)
#
#   Solar Ref: Asplund, Grevesse & Sauval 2005, ASP Conf. Ser. 336 eds T.G. Barnes & F.N. Bash
#
#######
Solar x 1.0 NEQ Atomic Cooling and EOS, Format 3
3         
663         
9.107556E+00 -2.270858E+01 -2.270858E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.095927E-10 1.000000E+00
9.121028E+00 -2.270209E+01 -2.270209E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.060288E-10 1.000000E+00
9.134497E+00 -2.269559E+01 -2.269559E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.025817E-10 1.000000E+00
9.147966E+00 -2.268909E+01 -2.268909E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 9.924541E-11 1.000000E+00
9.161431E+00 -2.268259E+01 -2.268259E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 9.602033E-11 1.000000E+00
9.174896E+00 -2.267609E+01 -2.267609E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 9.290097E-11 1.000000E+00
9.188357E+00 -2.266958E+01 -2.266958E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 8.988354E-11 1.000000E+00
9.201817E+00 -2.266306E+01 -2.266306E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 8.696620E-11 1.000000E+00
9.215274E+00 -2.265655E+01 -2.265655E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 8.414399E-11 1.000000E+00
9.228729E+00 -2.265003E+01 -2.265003E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 8.141565E-11 1.000000E+00
9.242181E+00 -2.264351E+01 -2.264351E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 7.877588E-11 1.000000E+00
9.255631E+00 -2.263698E+01 -2.263698E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 7.622180E-11 1.000000E+00
9.269078E+00 -2.263045E+01 -2.263045E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 7.375143E-11 1.000000E+00
9.282522E+00 -2.262392E+01 -2.262392E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 7.136311E-11 1.000000E+00
9.295964E+00 -2.261739E+01 -2.261739E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 6.905383E-11 1.000000E+00
9.309402E+00 -2.261085E+01 -2.261085E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 6.681936E-11 1.000000E+00
9.322837E+00 -2.260431E+01 -2.260431E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 6.465765E-11 1.000000E+00
9.336269E+00 -2.259777E+01 -2.259777E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 6.256689E-11 1.000000E+00
9.349697E+00 -2.259123E+01 -2.259123E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 6.054470E-11 1.000000E+00
9.363122E+00 -2.258468E+01 -2.258468E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 5.858940E-11 1.000000E+00
9.376543E+00 -2.257814E+01 -2.257814E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 5.669854E-11 1.000000E+00
9.389960E+00 -2.257159E+01 -2.257159E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 5.486802E-11 1.000000E+00
9.403373E+00 -2.256504E+01 -2.256504E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 5.309745E-11 1.000000E+00
9.416782E+00 -2.255849E+01 -2.255849E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 5.138570E-11 1.000000E+00
9.430187E+00 -2.255193E+01 -2.255193E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 4.973024E-11 1.000000E+00
9.443587E+00 -2.254538E+01 -2.254538E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 4.812858E-11 1.000000E+00
9.456983E+00 -2.253882E+01 -2.253882E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 4.657877E-11 1.000000E+00
9.470374E+00 -2.253227E+01 -2.253227E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 4.507957E-11 1.000000E+00
9.483760E+00 -2.252571E+01 -2.252571E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 4.363011E-11 1.000000E+00
9.497141E+00 -2.251915E+01 -2.251915E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 4.222776E-11 1.000000E+00
9.510516E+00 -2.251260E+01 -2.251260E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 4.087173E-11 1.000000E+00
9.523886E+00 -2.250604E+01 -2.250604E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 3.955995E-11 1.000000E+00
9.537250E+00 -2.249948E+01 -2.249948E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 3.829010E-11 1.000000E+00
9.550608E+00 -2.249292E+01 -2.249292E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 3.706101E-11 1.000000E+00
9.563959E+00 -2.248636E+01 -2.248636E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 3.587289E-11 1.000000E+00
9.577305E+00 -2.247980E+01 -2.247980E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 3.472542E-11 1.000000E+00
9.590643E+00 -2.247325E+01 -2.247325E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 3.361411E-11 1.000000E+00
9.603974E+00 -2.246669E+01 -2.246669E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 3.253932E-11 1.000000E+00
9.617298E+00 -2.246013E+01 -2.246013E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 3.149947E-11 1.000000E+00
9.630615E+00 -2.245358E+01 -2.245358E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 3.049232E-11 1.000000E+00
9.643924E+00 -2.244702E+01 -2.244702E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 2.951976E-11 1.000000E+00
9.657224E+00 -2.244047E+01 -2.244047E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 2.857927E-11 1.000000E+00
9.670516E+00 -2.243391E+01 -2.243391E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 2.766848E-11 1.000000E+00
9.683799E+00 -2.242736E+01 -2.242736E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 2.678785E-11 1.000000E+00
9.697073E+00 -2.242081E+01 -2.242081E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 2.593545E-11 1.000000E+00
9.710337E+00 -2.241427E+01 -2.241427E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 2.511079E-11 1.000000E+00
9.723591E+00 -2.240772E+01 -2.240772E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 2.431312E-11 1.000000E+00
9.736835E+00 -2.240118E+01 -2.240118E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 2.354158E-11 1.000000E+00
9.750068E+00 -2.239464E+01 -2.239464E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 2.279560E-11 1.000000E+00
9.763290E+00 -2.238810E+01 -2.238810E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 2.207324E-11 1.000000E+00
9.776500E+00 -2.238157E+01 -2.238157E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 2.137587E-11 1.000000E+00
9.789698E+00 -2.237504E+01 -2.237504E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 2.070045E-11 1.000000E+00
9.802883E+00 -2.236851E+01 -2.236851E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 2.004632E-11 1.000000E+00
9.816055E+00 -2.236199E+01 -2.236199E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.941486E-11 1.000000E+00
9.829213E+00 -2.235547E+01 -2.235547E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.880416E-11 1.000000E+00
9.842357E+00 -2.234896E+01 -2.234896E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.821274E-11 1.000000E+00
9.855485E+00 -2.234245E+01 -2.234245E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.763962E-11 1.000000E+00
9.868598E+00 -2.233595E+01 -2.233595E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.708659E-11 1.000000E+00
9.881694E+00 -2.232945E+01 -2.232945E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.655176E-11 1.000000E+00
9.894773E+00 -2.232296E+01 -2.232296E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.603361E-11 1.000000E+00
9.907834E+00 -2.231647E+01 -2.231647E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.553337E-11 1.000000E+00
9.920876E+00 -2.230999E+01 -2.230999E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.504937E-11 1.000000E+00
9.933899E+00 -2.230352E+01 -2.230352E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.458009E-11 1.000000E+00
9.946901E+00 -2.229706E+01 -2.229706E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.412656E-11 1.000000E+00
9.959881E+00 -2.229060E+01 -2.229060E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.368956E-11 1.000000E+00
9.972838E+00 -2.228416E+01 -2.228416E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.326541E-11 1.000000E+00
9.985772E+00 -2.227772E+01 -2.227772E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.285404E-11 1.000000E+00
9.998680E+00 -2.227130E+01 -2.227130E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.245829E-11 1.000000E+00
1.001156E+01 -2.226488E+01 -2.226488E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.207506E-11 1.000000E+00
1.002442E+01 -2.225847E+01 -2.225847E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.170471E-11 1.000000E+00
1.003724E+01 -2.225208E+01 -2.225208E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.134643E-11 1.000000E+00
1.005004E+01 -2.224570E+01 -2.224570E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.099881E-11 1.000000E+00
1.006280E+01 -2.223934E+01 -2.223934E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.066384E-11 1.000000E+00
1.007553E+01 -2.223299E+01 -2.223299E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.034010E-11 1.000000E+00
1.008822E+01 -2.222665E+01 -2.222665E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 1.002687E-11 1.000000E+00
1.010087E+01 -2.222033E+01 -2.222033E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 9.724592E-12 1.000000E+00
1.011349E+01 -2.221403E+01 -2.221403E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 9.431832E-12 1.000000E+00
1.012605E+01 -2.220775E+01 -2.220775E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 9.148305E-12 1.000000E+00
1.013858E+01 -2.220149E+01 -2.220149E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 8.875237E-12 1.000000E+00
1.015105E+01 -2.219525E+01 -2.219525E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 8.612602E-12 1.000000E+00
1.016348E+01 -2.218904E+01 -2.218904E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 8.357771E-12 1.000000E+00
1.017584E+01 -2.218285E+01 -2.218285E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 8.110397E-12 1.000000E+00
1.018815E+01 -2.217669E+01 -2.217669E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 7.872809E-12 1.000000E+00
1.020040E+01 -2.217056E+01 -2.217056E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 7.644295E-12 1.000000E+00
1.021257E+01 -2.216446E+01 -2.216446E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 7.422247E-12 1.000000E+00
1.022468E+01 -2.215839E+01 -2.215839E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 7.207264E-12 1.000000E+00
1.023670E+01 -2.215237E+01 -2.215237E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 7.000986E-12 1.000000E+00
1.024863E+01 -2.214638E+01 -2.214638E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 6.802195E-12 1.000000E+00
1.026048E+01 -2.214044E+01 -2.214044E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 6.610177E-12 1.000000E+00
1.027222E+01 -2.213455E+01 -2.213455E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 6.426217E-12 1.000000E+00
1.028384E+01 -2.212872E+01 -2.212872E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 6.248630E-12 1.000000E+00
1.029535E+01 -2.212294E+01 -2.212294E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 6.119841E-12 1.000000E+00
1.030103E+01 -2.212009E+01 -2.212009E+01 -6.000000E+01 -6.000000E+01 6.156380E-01 1.666667E+00 0.000000E+00 6.078905E-12 1.000000E+00
